date,0
2017-04-06,9
2017-04-07,8
2017-04-09,2
2017-04-10,11
2017-04-11,13
2017-04-12,18
2017-04-13,11
2017-04-14,1
2017-04-15,4
2017-04-16,1
2017-04-17,29
2017-04-18,10
2017-04-19,8
2017-04-20,19
2017-04-21,13
2017-04-24,12
2017-04-25,14
2017-04-26,19
2017-04-27,18
2017-04-28,7
2017-05-01,12
2017-05-02,18
2017-05-03,17
2017-05-04,19
2017-05-05,2
2017-05-08,14
2017-05-09,20
2017-05-10,11
2017-05-11,7
2017-05-12,5
2017-05-14,1
2017-05-15,5
2017-05-17,5
2017-05-18,7
2017-05-19,2
2017-05-22,15
2017-05-23,11
2017-05-24,5
2017-05-25,9
2017-05-26,6
2017-05-30,8
2017-05-31,9
2017-06-01,3
2017-06-02,6
2017-06-05,15
2017-06-06,9
2017-06-07,12
2017-06-08,18
2017-06-09,18
2017-06-10,1
2017-06-12,14
2017-06-13,13
2017-06-14,10
2017-06-15,19
2017-06-16,6
2017-06-19,11
2017-06-20,4
2017-06-21,11
2017-06-22,13
2017-06-23,7
2017-06-26,17
2017-06-27,10
2017-06-28,15
2017-06-29,9
2017-06-30,12
2017-07-02,2
2017-07-03,24
2017-07-05,5
2017-07-06,21
2017-07-07,8
2017-07-10,11
2017-07-11,16
2017-07-12,9
2017-07-13,16
2017-07-14,7
2017-07-16,1
2017-07-17,7
2017-07-18,18
2017-07-19,10
2017-07-20,16
2017-07-21,8
2017-07-24,5
2017-07-25,10
2017-07-26,14
2017-07-27,10
2017-07-28,9
2017-07-29,2
2017-07-31,14
2017-08-01,12
2017-08-02,20
2017-08-03,17
2017-08-04,13
2017-08-07,12
2017-08-08,21
2017-08-09,17
2017-08-10,8
2017-08-11,8
2017-08-14,13
2017-08-15,10
2017-08-16,11
2017-08-17,7
2017-08-18,3
2017-08-21,4
2017-08-22,8
2017-08-23,4
2017-08-24,4
2017-08-25,7
2017-08-26,1
2017-08-27,1
2017-08-28,20
2017-08-29,12
2017-08-30,3
2017-08-31,9
2017-09-01,7
2017-09-05,8
2017-09-06,13
2017-09-07,10
2017-09-08,8
2017-09-11,11
2017-09-12,4
2017-09-13,10
2017-09-14,9
2017-09-15,3
2017-09-18,6
2017-09-19,8
2017-09-20,4
2017-09-21,1
2017-09-22,6
2017-09-24,1
2017-09-25,10
2017-09-26,14
2017-09-27,11
2017-09-28,17
2017-09-29,5
2017-10-02,15
2017-10-03,9
2017-10-04,3
2017-10-05,13
2017-10-06,14
2017-10-09,10
2017-10-10,6
2017-10-11,9
2017-10-12,10
2017-10-13,3
2017-10-16,10
2017-10-17,16
2017-10-18,11
2017-10-19,15
2017-10-20,11
2017-10-21,1
2017-10-22,1
2017-10-23,20
2017-10-24,12
2017-10-25,15
2017-10-26,17
2017-10-27,12
2017-10-29,1
2017-10-30,15
2017-10-31,15
2017-11-01,15
2017-11-02,28
2017-11-03,12
2017-11-04,1
2017-11-06,8
2017-11-07,13
2017-11-08,13
2017-11-09,17
2017-11-10,6
2017-11-12,3
2017-11-13,15
2017-11-14,11
2017-11-15,13
2017-11-16,15
2017-11-17,12
2017-11-20,12
2017-11-21,5
2017-11-22,5
2017-11-24,10
2017-11-27,14
2017-11-28,6
2017-11-29,2
2017-11-30,3
2017-12-01,1
2017-12-02,1
2017-12-04,9
2017-12-05,4
2017-12-06,9
2017-12-07,7
2017-12-08,5
2017-12-11,8
2017-12-12,13
2017-12-13,10
2017-12-14,3
2017-12-15,8
2017-12-18,15
2017-12-19,12
2017-12-20,12
2017-12-21,11
2017-12-22,16
2017-12-23,1
2017-12-26,13
2017-12-27,20
2017-12-28,13
2017-12-29,4
2017-12-30,1
2018-01-01,2
2018-01-02,8
2018-01-03,9
2018-01-04,15
2018-01-05,9
2018-01-08,7
2018-01-09,3
2018-01-10,2
2018-01-11,15
2018-01-12,4
2018-01-13,1
2018-01-15,1
2018-01-16,2
2018-01-17,8
2018-01-18,12
2018-01-19,9
2018-01-22,9
2018-01-23,9
2018-01-24,16
2018-01-25,13
2018-01-26,15
2018-01-29,14
2018-01-30,2
2018-01-31,17
2018-02-01,6
2018-02-02,7
2018-02-04,1
2018-02-05,7
2018-02-06,11
2018-02-07,6
2018-02-08,12
2018-02-09,6
2018-02-12,9
2018-02-13,9
2018-02-14,11
2018-02-15,10
2018-02-16,5
2018-02-20,3
2018-02-21,11
2018-02-22,12
2018-02-23,6
2018-02-25,2
2018-02-26,4
2018-02-27,9
2018-02-28,13
2018-03-01,14
2018-03-02,8
2018-03-05,10
2018-03-06,7
2018-03-07,5
2018-03-08,5
2018-03-09,6
2018-03-12,11
2018-03-13,10
2018-03-14,12
2018-03-15,7
2018-03-16,29
2018-03-19,13
2018-03-20,7
2018-03-21,8
2018-03-22,6
2018-03-23,2
2018-03-26,10
2018-03-27,6
2018-03-28,10
2018-03-29,9
2018-04-02,15
2018-04-03,11
2018-04-04,13
2018-04-05,2
2018-04-06,8
2018-04-08,1
2018-04-09,5
2018-04-10,13
2018-04-11,18
2018-04-12,6
2018-04-13,6
2018-04-16,10
2018-04-17,9
2018-04-18,8
2018-04-19,12
2018-04-20,5
2018-04-23,10
2018-04-24,11
2018-04-25,5
2018-04-26,16
2018-04-27,7
2018-04-29,1
2018-04-30,12
2018-05-01,8
2018-05-02,19
2018-05-03,10
2018-05-04,9
2018-05-07,17
2018-05-08,15
2018-05-09,3
2018-05-10,12
2018-05-11,12
2018-05-14,6
2018-05-15,13
2018-05-16,25
2018-05-17,13
2018-05-18,10
2018-05-21,3
2018-05-22,14
2018-05-23,5
2018-05-25,5
2018-05-29,8
2018-05-30,8
2018-05-31,11
2018-06-01,5
2018-06-02,1
2018-06-03,1
2018-06-04,8
2018-06-05,14
2018-06-06,1
2018-06-07,14
2018-06-08,10
2018-06-11,12
2018-06-12,5
2018-06-13,11
2018-06-14,6
2018-06-15,7
2018-06-18,3
2018-06-19,17
2018-06-20,4
2018-06-21,3
2018-06-22,5
2018-06-25,5
2018-06-26,7
2018-06-27,8
2018-06-28,8
2018-06-29,11
2018-07-01,1
2018-07-02,9
2018-07-03,3
2018-07-04,1
2018-07-05,9
2018-07-06,5
2018-07-09,7
2018-07-10,6
2018-07-11,4
2018-07-12,13
2018-07-13,8
2018-07-16,11
2018-07-17,12
2018-07-18,12
2018-07-19,7
2018-07-20,13
2018-07-23,13
2018-07-24,6
2018-07-25,12
2018-07-26,17
2018-07-27,22
2018-07-30,12
2018-07-31,15
2018-08-01,15
2018-08-02,31
2018-08-03,17
2018-08-06,17
2018-08-07,15
2018-08-08,18
2018-08-09,16
2018-08-10,10
2018-08-13,13
2018-08-14,16
2018-08-15,19
2018-08-16,20
2018-08-17,14
2018-08-20,13
2018-08-21,17
2018-08-22,10
2018-08-23,13
2018-08-24,6
2018-08-27,9
2018-08-28,9
2018-08-29,11
2018-08-30,15
2018-08-31,9
2018-09-04,16
2018-09-05,19
2018-09-06,21
2018-09-07,19
2018-09-10,21
2018-09-11,8
2018-09-12,24
2018-09-13,29
2018-09-14,42
2018-09-16,2
2018-09-17,26
2018-09-18,36
2018-09-19,13
2018-09-20,35
2018-09-21,42
2018-09-23,1
2018-09-24,52
2018-09-25,43
2018-09-26,53
2018-09-27,37
2018-09-28,9
2018-10-01,7
2018-10-02,20
2018-10-03,19
2018-10-04,56
2018-10-05,7
2018-10-07,1
2018-10-08,99
2018-10-09,9
2018-10-10,70
2018-10-11,110
2018-10-12,88
2018-10-13,2
2018-10-15,20
2018-10-16,11
2018-10-17,12
2018-10-18,16
2018-10-19,6
2018-10-22,20
2018-10-23,65
2018-10-24,59
2018-10-25,5
2018-10-26,16
2018-10-29,71
2018-10-30,93
2018-10-31,26
2018-11-01,55
2018-11-02,10
2018-11-03,1
2018-11-05,24
2018-11-06,34
2018-11-07,21
2018-11-08,37
2018-11-09,13
2018-11-11,3
2018-11-12,10
2018-11-13,22
2018-11-14,15
2018-11-15,31
2018-11-16,25
2018-11-19,38
2018-11-20,47
2018-11-21,91
2018-11-22,1
2018-11-23,56
2018-11-26,32
2018-11-27,28
2018-11-28,47
2018-11-29,41
2018-11-30,31
2018-12-03,7
2018-12-04,26
2018-12-05,2
2018-12-06,20
2018-12-07,8
2018-12-10,50
2018-12-11,6
2018-12-12,66
2018-12-13,11
2018-12-14,84
2018-12-17,113
2018-12-18,15
2018-12-19,83
2018-12-20,78
2018-12-21,7
2018-12-23,2
2018-12-24,5
2018-12-26,1
2018-12-27,15
2018-12-28,17
2018-12-29,2
2018-12-30,1
2018-12-31,7
2019-01-02,29
2019-01-03,9
2019-01-04,10
2019-01-06,1
2019-01-07,9
2019-01-08,11
2019-01-09,12
2019-01-10,9
2019-01-11,30
2019-01-12,2
2019-01-14,49
2019-01-15,10
2019-01-16,7
2019-01-17,13
2019-01-18,4
2019-01-22,8
2019-01-23,10
2019-01-24,14
2019-01-25,9
2019-01-28,26
2019-01-29,24
2019-01-30,8
2019-01-31,11
2019-02-01,10
2019-02-02,2
2019-02-03,1
2019-02-04,12
2019-02-05,11
2019-02-06,10
2019-02-07,12
2019-02-08,15
2019-02-10,2
2019-02-11,15
2019-02-12,25
2019-02-13,20
2019-02-14,44
2019-02-15,15
2019-02-18,1
2019-02-19,19
2019-02-20,14
2019-02-21,23
2019-02-22,9
2019-02-25,12
2019-02-26,13
2019-02-27,16
2019-02-28,7
2019-03-01,10
2019-03-04,9
2019-03-05,8
2019-03-06,14
2019-03-07,25
2019-03-08,15
2019-03-09,1
2019-03-11,9
2019-03-12,9
2019-03-13,13
2019-03-14,10
2019-03-15,14
2019-03-18,10
2019-03-19,8
2019-03-20,14
2019-03-21,8
2019-03-22,4
2019-03-25,9
2019-03-26,10
2019-03-27,12
2019-03-28,6
2019-03-29,12
2019-04-01,10
2019-04-02,3
2019-04-03,10
2019-04-04,6
2019-04-05,2
2019-04-07,1
2019-04-08,9
2019-04-09,13
2019-04-10,14
2019-04-11,17
2019-04-12,9
2019-04-14,1
2019-04-15,15
2019-04-16,20
2019-04-17,10
2019-04-18,21
2019-04-19,1
2019-04-20,2
2019-04-21,2
2019-04-22,21
2019-04-23,21
2019-04-24,21
2019-04-25,15
2019-04-26,10
2019-04-27,1
2019-04-28,2
2019-04-29,8
2019-04-30,10
2019-05-01,8
2019-05-02,14
2019-05-03,9
2019-05-06,22
2019-05-07,18
2019-05-08,22
2019-05-09,22
2019-05-10,23
2019-05-13,13
2019-05-14,23
2019-05-15,19
2019-05-16,8
2019-05-17,18
2019-05-18,1
2019-05-20,14
2019-05-21,10
2019-05-22,12
2019-05-23,11
2019-05-24,11
2019-05-26,1
2019-05-28,5
2019-05-29,9
2019-05-30,6
2019-05-31,13
2019-06-03,13
2019-06-04,15
2019-06-05,10
2019-06-06,5
2019-06-07,11
2019-06-10,17
2019-06-11,27
2019-06-12,19
2019-06-13,14
2019-06-14,17
2019-06-17,10
2019-06-18,16
2019-06-19,18
2019-06-20,9
2019-06-21,19
2019-06-24,21
2019-06-25,13
2019-06-26,8
2019-06-27,11
2019-06-28,12
2019-07-01,20
2019-07-02,12
2019-07-03,16
2019-07-05,4
2019-07-08,9
2019-07-09,18
2019-07-10,11
2019-07-11,12
2019-07-12,8
2019-07-15,10
2019-07-16,13
2019-07-17,14
2019-07-18,21
2019-07-19,12
2019-07-22,21
2019-07-23,24
2019-07-24,21
2019-07-25,23
2019-07-26,23
2019-07-29,24
2019-07-30,39
2019-07-31,29
2019-08-01,37
2019-08-02,34
2019-08-05,38
2019-08-06,27
2019-08-07,59
2019-08-08,39
2019-08-09,27
2019-08-12,39
2019-08-13,34
2019-08-14,28
2019-08-15,15
2019-08-16,18
2019-08-17,1
2019-08-18,2
2019-08-19,28
2019-08-20,22
2019-08-21,14
2019-08-22,13
2019-08-23,10
2019-08-24,1
2019-08-26,11
2019-08-27,10
2019-08-28,21
2019-08-29,24
2019-08-30,13
2019-08-31,1
2019-09-03,17
2019-09-04,15
2019-09-05,13
2019-09-06,11
2019-09-09,18
2019-09-10,12
2019-09-11,11
2019-09-12,26
2019-09-13,27
2019-09-15,1
2019-09-16,16
2019-09-17,24
2019-09-18,10
2019-09-19,14
2019-09-20,18
2019-09-21,1
2019-09-22,1
2019-09-23,29
2019-09-24,13
2019-09-25,10
2019-09-26,19
2019-09-27,11
2019-09-30,11
2019-10-01,19
2019-10-02,10
2019-10-03,16
2019-10-04,15
2019-10-05,1
2019-10-07,16
2019-10-08,13
2019-10-09,18
2019-10-10,25
2019-10-11,10
2019-10-12,1
2019-10-14,10
2019-10-15,21
2019-10-16,20
2019-10-17,22
2019-10-18,17
2019-10-21,39
2019-10-22,22
2019-10-23,43
2019-10-24,30
2019-10-25,23
2019-10-28,34
2019-10-29,42
2019-10-30,46
2019-10-31,33
2019-11-01,31
2019-11-04,35
2019-11-05,48
2019-11-06,44
2019-11-07,62
2019-11-08,39
2019-11-10,1
2019-11-11,37
2019-11-12,72
2019-11-13,44
2019-11-14,34
2019-11-15,28
2019-11-18,37
2019-11-19,28
2019-11-20,21
2019-11-21,23
2019-11-22,12
2019-11-25,35
2019-11-26,39
2019-11-27,23
2019-11-29,26
2019-12-01,3
2019-12-02,29
2019-12-03,18
2019-12-04,12
2019-12-05,32
2019-12-06,32
2019-12-07,1
2019-12-09,24
2019-12-10,49
2019-12-11,29
2019-12-12,40
2019-12-13,30
2019-12-15,3
2019-12-16,53
2019-12-17,52
2019-12-18,47
2019-12-19,41
2019-12-20,60
2019-12-23,44
2019-12-24,10
2019-12-26,10
2019-12-27,44
2019-12-28,2
2019-12-29,1
2019-12-30,12
2019-12-31,8
2020-01-01,1
2020-01-02,7
2020-01-03,19
2020-01-05,1
2020-01-06,24
2020-01-07,32
2020-01-08,28
2020-01-09,43
2020-01-10,41
2020-01-11,1
2020-01-13,22
2020-01-14,24
2020-01-15,57
2020-01-16,61
2020-01-17,68
2020-01-18,1
2020-01-19,2
2020-01-20,1
2020-01-21,106
2020-01-22,120
2020-01-23,48
2020-01-24,90
2020-01-25,1
2020-01-27,86
2020-01-28,66
2020-01-29,74
2020-01-30,67
2020-01-31,74
2020-02-03,61
2020-02-04,64
2020-02-05,58
2020-02-06,97
2020-02-07,32
2020-02-08,1
2020-02-10,93
2020-02-11,114
2020-02-12,101
2020-02-13,63
2020-02-14,42
2020-02-17,1
2020-02-18,99
2020-02-19,107
2020-02-20,99
2020-02-21,82
2020-02-23,4
2020-02-24,52
2020-02-25,103
2020-02-26,78
2020-02-27,220
2020-02-28,304
2020-02-29,2
2020-03-02,58
2020-03-03,95
2020-03-04,75
2020-03-05,111
2020-03-06,222
2020-03-08,1
2020-03-09,94
2020-03-10,124
2020-03-11,228
2020-03-12,804
2020-03-13,113
2020-03-15,2
2020-03-16,105
2020-03-17,99
2020-03-18,73
2020-03-19,533
2020-03-20,96
2020-03-21,1
2020-03-22,3
2020-03-23,296
2020-03-24,129
2020-03-25,92
2020-03-26,94
2020-03-27,106
2020-03-28,2
2020-03-29,4
2020-03-30,92
2020-03-31,115
2020-04-01,76
2020-04-02,96
2020-04-03,82
2020-04-05,1
2020-04-06,109
2020-04-07,129
2020-04-08,135
2020-04-09,134
2020-04-11,1
2020-04-12,1
2020-04-13,144
2020-04-14,127
2020-04-15,144
2020-04-16,169
2020-04-17,153
2020-04-18,1
2020-04-19,5
2020-04-20,146
2020-04-21,189
2020-04-22,184
2020-04-23,208
2020-04-24,191
2020-04-25,2
2020-04-26,20
2020-04-27,235
2020-04-28,239
2020-04-29,357
2020-04-30,394
2020-05-01,299
2020-05-02,16
2020-05-03,46
2020-05-04,288
2020-05-05,369
2020-05-06,436
2020-05-07,613
2020-05-08,409
2020-05-09,2
2020-05-10,23
2020-05-11,397
2020-05-12,318
2020-05-13,439
2020-05-14,421
2020-05-15,252
2020-05-16,19
2020-05-17,15
2020-05-18,445
2020-05-19,267
2020-05-20,375
2020-05-21,261
2020-05-22,240
2020-05-23,10
2020-05-24,9
2020-05-25,7
2020-05-26,524
2020-05-27,398
2020-05-28,360
2020-05-29,244
2020-05-30,12
2020-05-31,13
2020-06-01,402
2020-06-02,288
2020-06-03,586
2020-06-04,426
2020-06-05,728
2020-06-06,9
2020-06-07,18
2020-06-08,604
2020-06-09,631
2020-06-10,609
2020-06-11,343
